sample_name,file_name,genome,species_name,species_id,assay,cell_line,target,data_source,file_acc,provided_format_type,description,size,id
encode_12119,ENCFF291LJS.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB40,ENCODE,ENCFF291LJS,narrowPeak,ZBTB40 TF ChIP-seq on human GM12878,7269479,0a533bd7725d59852eed985bb20d3e29
encode_12120,ENCFF289LNM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB40,ENCODE,ENCFF289LNM,narrowPeak,ZBTB40 TF ChIP-seq on human GM12878,6667499,116098aa447ec33d6da807cf0be6001b
encode_12121,ENCFF823ISD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB40,ENCODE,ENCFF823ISD,narrowPeak,ZBTB40 TF ChIP-seq on human GM12878,212269,45bd177e074e41ba5e13ede596fb7868
encode_12122,ENCFF084IUW.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,ZBTB40,ENCODE,ENCFF084IUW,narrowPeak,ZBTB40 TF ChIP-seq on human GM12878,349241,15c6b6db0b5217aa9909ac398168de52
encode_12123,ENCFF398CBY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,PHF5A,ENCODE,ENCFF398CBY,narrowPeak,PHF5A TF ChIP-seq on human HepG2,6222528,faa2b2b2178e7bd74b16c9f82165a12a
encode_12124,ENCFF695VVI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,PHF5A,ENCODE,ENCFF695VVI,narrowPeak,PHF5A TF ChIP-seq on human HepG2,190015,20ede3e88d496b6a1febbf9c48962af6
encode_12125,ENCFF929CJA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF248,ENCODE,ENCFF929CJA,narrowPeak,ZNF248 TF ChIP-seq on human HEK293,7299266,acc91c6868780096265de17c987a944f
encode_12126,ENCFF808DHS.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF248,ENCODE,ENCFF808DHS,narrowPeak,ZNF248 TF ChIP-seq on human HEK293,6815862,7e7eb27ad03f77327a1df1d8e293a317
encode_12127,ENCFF505GHK.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF248,ENCODE,ENCFF505GHK,narrowPeak,ZNF248 TF ChIP-seq on human HEK293,34975,0d8732dc802ffd8fa49cb535b8375086
encode_12128,ENCFF044BAW.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF248,ENCODE,ENCFF044BAW,narrowPeak,ZNF248 TF ChIP-seq on human HEK293,6610980,a65a4d7facb6c2598dd4a67b2bbea184
encode_12129,ENCFF982VOB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF248,ENCODE,ENCFF982VOB,narrowPeak,ZNF248 TF ChIP-seq on human HEK293,50641,4571ebc7eda808e88779f8e4a5a3d11d
encode_12131,ENCFF332VPJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,retina,,ENCODE,ENCFF332VPJ,broadPeak,DNase-seq on human retina,3267925,64fe33e8e56d720d1e4904f8b1ba23cd
encode_12132,ENCFF070NZJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,retina,,ENCODE,ENCFF070NZJ,narrowPeak,DNase-seq on human retina,2413023,e8bb71e223b66f46fdb6f565cf0d50da
encode_12133,ENCFF843NER.bed.gz,hg38,Homo sapiens,9606,DNase-seq,retina,,ENCODE,ENCFF843NER,broadPeak,DNase-seq on human retina,2748154,040c77cb3046242d9646be23d68e0d69
encode_12134,ENCFF031MPR.bed.gz,hg38,Homo sapiens,9606,DNase-seq,retina,,ENCODE,ENCFF031MPR,narrowPeak,DNase-seq on human retina,2209757,3b31423babae4ff1ea40d31836348da2
encode_12135,ENCFF798QOA.bed.gz,hg38,Homo sapiens,9606,DNase-seq,retina,,ENCODE,ENCFF798QOA,narrowPeak,DNase-seq on human retina,2415494,ea3edbb4b38f8e8d5152a2afc76a6590
encode_12136,ENCFF412ZTG.bed.gz,hg38,Homo sapiens,9606,DNase-seq,retina,,ENCODE,ENCFF412ZTG,broadPeak,DNase-seq on human retina,3200214,8aeda771b85e8f87f98d1b3871fc6ddc
encode_12137,ENCFF034OSV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,RB1,ENCODE,ENCFF034OSV,narrowPeak,RB1 TF ChIP-seq on human GM12878,366232,d13a3f27e1faae2813b224223b72968f
encode_12138,ENCFF218UGC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,GM12878,RB1,ENCODE,ENCFF218UGC,narrowPeak,RB1 TF ChIP-seq on human GM12878,7263147,0b5454abb92df66f39baf8ae4e07212e
encode_12139,ENCFF274GXU.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,ZKSCAN1,ENCODE,ENCFF274GXU,narrowPeak,ZKSCAN1 TF ChIP-seq on human MCF-7,6084568,11dfb88033b7fe9c156bdc6541cabdf7
encode_12140,ENCFF687REM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,ZKSCAN1,ENCODE,ENCFF687REM,narrowPeak,ZKSCAN1 TF ChIP-seq on human MCF-7,123403,5ce12a0312f21d671b9cf685c4effcf6
encode_12141,ENCFF632EGM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,ZKSCAN1,ENCODE,ENCFF632EGM,narrowPeak,ZKSCAN1 TF ChIP-seq on human MCF-7,6138069,5995bf00479aa5b5027fad0089f86060
encode_12142,ENCFF999AGC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,ZKSCAN1,ENCODE,ENCFF999AGC,narrowPeak,ZKSCAN1 TF ChIP-seq on human MCF-7,7128490,7870eb3b2fd179690867cd32013741a5
encode_12143,ENCFF293PUF.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,MCF-7,ZKSCAN1,ENCODE,ENCFF293PUF,narrowPeak,ZKSCAN1 TF ChIP-seq on human MCF-7,66551,fc5c519be0f24735d163f7ee9c84a726
encode_12144,ENCFF570HDD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,lower leg skin,CTCF,ENCODE,ENCFF570HDD,narrowPeak,CTCF TF ChIP-seq on human lower leg skin,4764214,da09162f9591dcec00f2a5147c4cccf6
encode_12145,ENCFF912XIE.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,lower leg skin,CTCF,ENCODE,ENCFF912XIE,narrowPeak,CTCF TF ChIP-seq on human lower leg skin,2651,815df99dc05ca1fa17b4c30b046fd0c2
encode_12146,ENCFF619FOL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,body of pancreas,POLR2A,ENCODE,ENCFF619FOL,narrowPeak,POLR2A TF ChIP-seq on human body of pancreas,6456176,815f5edcafda476b620b77ccc5a8b42b
encode_12147,ENCFF306CZZ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,body of pancreas,POLR2A,ENCODE,ENCFF306CZZ,narrowPeak,POLR2A TF ChIP-seq on human body of pancreas,593909,e78e6ee5e247ff9a323e0fb5b1b0adeb
encode_12148,ENCFF555CAR.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,GMEB2,ENCODE,ENCFF555CAR,narrowPeak,GMEB2 TF ChIP-seq on human HepG2,5204779,5ed36aa0acd06183a260f5b48349b722
encode_12149,ENCFF816UCP.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,GMEB2,ENCODE,ENCFF816UCP,narrowPeak,GMEB2 TF ChIP-seq on human HepG2,3860561,0a151f3e86ae7043fec6beaf673969e9
encode_12150,ENCFF118XJU.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,GMEB2,ENCODE,ENCFF118XJU,narrowPeak,GMEB2 TF ChIP-seq on human HepG2,4564501,9bba3b330eb1f319c1da4643a8483622
encode_12151,ENCFF492YUE.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,GMEB2,ENCODE,ENCFF492YUE,narrowPeak,GMEB2 TF ChIP-seq on human HepG2,92416,0016039f3f200cf9d562a85f8b78b90c
encode_12152,ENCFF219KQD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,GMEB2,ENCODE,ENCFF219KQD,narrowPeak,GMEB2 TF ChIP-seq on human HepG2,96642,b054fff496132daa8838594e288ac04d
encode_12153,ENCFF587ZGZ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ARID2,ENCODE,ENCFF587ZGZ,narrowPeak,ARID2 TF ChIP-seq on human K562,6604307,fbe202a910facb49701b47c7481078f3
encode_12154,ENCFF774HQT.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ARID2,ENCODE,ENCFF774HQT,narrowPeak,ARID2 TF ChIP-seq on human K562,7249160,d6ad50b9a2b18f456e074fc017ce80b6
encode_12155,ENCFF344MKI.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ARID2,ENCODE,ENCFF344MKI,narrowPeak,ARID2 TF ChIP-seq on human K562,222363,93e07f84d1eff3d08970b15101568294
encode_12156,ENCFF377AEV.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ARID2,ENCODE,ENCFF377AEV,narrowPeak,ARID2 TF ChIP-seq on human K562,141101,0d59e76d985e4b516d9b25e23f73a4d0
encode_12157,ENCFF684MMR.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,ARID2,ENCODE,ENCFF684MMR,narrowPeak,ARID2 TF ChIP-seq on human K562,6642279,1a0c40f30bec8a5809a0b4531200b001
encode_12158,ENCFF393BVL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF280D,ENCODE,ENCFF393BVL,narrowPeak,ZNF280D TF ChIP-seq on human HEK293,6578340,6c63c963496653ae368ce626439dfab1
encode_12159,ENCFF211EAB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF280D,ENCODE,ENCFF211EAB,narrowPeak,ZNF280D TF ChIP-seq on human HEK293,7183205,5e031ef5fcb9685f839abead739e3043
encode_12160,ENCFF831MIX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF280D,ENCODE,ENCFF831MIX,narrowPeak,ZNF280D TF ChIP-seq on human HEK293,6697611,95905c042fb9f8e87fe21e048ff85fb0
encode_12161,ENCFF861HYH.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF280D,ENCODE,ENCFF861HYH,narrowPeak,ZNF280D TF ChIP-seq on human HEK293,169746,9132501eeebe0bf896f52221ec23df93
encode_12162,ENCFF085OEQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF280D,ENCODE,ENCFF085OEQ,narrowPeak,ZNF280D TF ChIP-seq on human HEK293,226276,12d9d31fb616eed925d743559eba144e
encode_12163,ENCFF320HFM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THRB,ENCODE,ENCFF320HFM,narrowPeak,THRB TF ChIP-seq on human HepG2,5161795,a8556c5e39073ce850caf55002fe32bf
encode_12164,ENCFF868IGH.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THRB,ENCODE,ENCFF868IGH,narrowPeak,THRB TF ChIP-seq on human HepG2,6437374,3b7e661e89006c6ca641ba9f836c67c1
encode_12165,ENCFF004ECM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THRB,ENCODE,ENCFF004ECM,narrowPeak,THRB TF ChIP-seq on human HepG2,6744457,5e30f30f70bd3a36f1dc354d938e5ed9
encode_12166,ENCFF740UST.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THRB,ENCODE,ENCFF740UST,narrowPeak,THRB TF ChIP-seq on human HepG2,210849,056d3973539b5aae1d0ab4c61e830c88
encode_12167,ENCFF671MXD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THRB,ENCODE,ENCFF671MXD,narrowPeak,THRB TF ChIP-seq on human HepG2,294163,66c5fce04f0975d724f285397b3b5b45
encode_12169,ENCFF734PGX.bed.gz,hg38,Homo sapiens,9606,DNase-seq,NCI-H460,,ENCODE,ENCFF734PGX,broadPeak,DNase-seq on human NCI-H460,1141274,abd00b6b936552b0e2f48a1037be00b9
encode_12170,ENCFF953YWI.bed.gz,hg38,Homo sapiens,9606,DNase-seq,NCI-H460,,ENCODE,ENCFF953YWI,narrowPeak,DNase-seq on human NCI-H460,728291,65f65dfb3aaa295819f3f044c375ab5d
encode_12172,ENCFF273QVN.bed.gz,hg38,Homo sapiens,9606,DNase-seq,NCI-H460,,ENCODE,ENCFF273QVN,broadPeak,DNase-seq on human NCI-H460,1553334,58d39bf3eec3cf97d606c4c02ff24009
encode_12173,ENCFF274CFC.bed.gz,hg38,Homo sapiens,9606,DNase-seq,NCI-H460,,ENCODE,ENCFF274CFC,narrowPeak,DNase-seq on human NCI-H460,1025677,d21d6fcb885706a853713bfafce621f8
encode_12174,ENCFF467VLE.bed.gz,hg38,Homo sapiens,9606,DNase-seq,NCI-H460,,ENCODE,ENCFF467VLE,broadPeak,DNase-seq on human NCI-H460,1116064,1a233ed000f724abbdde2e6e20a6e028
encode_12175,ENCFF598XPI.bed.gz,hg38,Homo sapiens,9606,DNase-seq,NCI-H460,,ENCODE,ENCFF598XPI,narrowPeak,DNase-seq on human NCI-H460,729551,1894b86d5977bbc5a80ac566e43d9a57
encode_12176,ENCFF673HAD.bed.gz,hg38,Homo sapiens,9606,DNase-seq,NCI-H460,,ENCODE,ENCFF673HAD,narrowPeak,DNase-seq on human NCI-H460,1028187,97d7db9849244d5efb92d96e7f88a994
encode_12177,ENCFF650PIO.bed.gz,hg38,Homo sapiens,9606,DNase-seq,NCI-H460,,ENCODE,ENCFF650PIO,broadPeak,DNase-seq on human NCI-H460,1508600,3258014f96635086c7fc64489bbdbcb3
encode_12178,ENCFF087AAJ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,uterus,H3K4me1,ENCODE,ENCFF087AAJ,narrowPeak,H3K4me1 Histone ChIP-seq on human uterus,2120457,88faff5e37be80a355427a0cc5223262
encode_12179,ENCFF080ZZC.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,uterus,H3K4me1,ENCODE,ENCFF080ZZC,narrowPeak,H3K4me1 Histone ChIP-seq on human uterus,459350,e1e37e90c0aade0538976e505f826092
encode_12180,ENCFF200HKB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,prostate gland,CTCF,ENCODE,ENCFF200HKB,narrowPeak,CTCF TF ChIP-seq on human prostate gland,6406153,2b3938e53c1609b555c80f7f4d540fc5
encode_12181,ENCFF858LBR.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,prostate gland,CTCF,ENCODE,ENCFF858LBR,narrowPeak,CTCF TF ChIP-seq on human prostate gland,489430,894fe27a4225a3843deee998f3d2e280
encode_12182,ENCFF361TIN.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF626,ENCODE,ENCFF361TIN,narrowPeak,ZNF626 TF ChIP-seq on human HEK293,61252,2d06809f89192c549e7978ba0efb3d78
encode_12183,ENCFF199RBS.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF626,ENCODE,ENCFF199RBS,narrowPeak,ZNF626 TF ChIP-seq on human HEK293,6389878,476fe3a971f1783717e4c9a8db82bb99
encode_12184,ENCFF369XVO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF626,ENCODE,ENCFF369XVO,narrowPeak,ZNF626 TF ChIP-seq on human HEK293,7019597,e3be9a0afe045eaa8c4b6be121df2654
encode_12185,ENCFF077PXA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF626,ENCODE,ENCFF077PXA,narrowPeak,ZNF626 TF ChIP-seq on human HEK293,36055,dd612475fc9243578aa3263a7ebdb0b8
encode_12186,ENCFF194CRJ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF626,ENCODE,ENCFF194CRJ,narrowPeak,ZNF626 TF ChIP-seq on human HEK293,6094307,7a7a83a928602eaab948a5b7b5d91bbc
encode_12187,ENCFF115OQZ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,fibroblast of mammary gland,H3K4me3,ENCODE,ENCFF115OQZ,narrowPeak,H3K4me3 Histone ChIP-seq on human fibroblast of mammary gland,582416,dd5ce7ad80ae1374b732f0acc1239ad1
encode_12188,ENCFF108JQB.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,fibroblast of mammary gland,H3K4me3,ENCODE,ENCFF108JQB,narrowPeak,H3K4me3 Histone ChIP-seq on human fibroblast of mammary gland,593384,668d74703cf9eef855706e1f380878e5
encode_12189,ENCFF939GOZ.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,fibroblast of mammary gland,H3K4me3,ENCODE,ENCFF939GOZ,narrowPeak,H3K4me3 Histone ChIP-seq on human fibroblast of mammary gland,595284,6ffdcd59b3108122d6847cb659ee471e
encode_12190,ENCFF374WLN.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,fibroblast of mammary gland,H3K4me3,ENCODE,ENCFF374WLN,narrowPeak,H3K4me3 Histone ChIP-seq on human fibroblast of mammary gland,710742,4c5d3fdcdd81f188230472560e197211
encode_12191,ENCFF327VCE.bed.gz,hg38,Homo sapiens,9606,eCLIP,HepG2,XPO5,ENCODE,ENCFF327VCE,narrowPeak,XPO5 eCLIP on human HepG2,98958,1cb12bd6e053bf7892b3a9853354edc3
encode_12192,ENCFF957KNE.bed.gz,hg38,Homo sapiens,9606,eCLIP,HepG2,XPO5,ENCODE,ENCFF957KNE,narrowPeak,XPO5 eCLIP on human HepG2,1571917,7dfa5eebdd2fdce79f47f879cd68b589
encode_12193,ENCFF801OMV.bed.gz,hg38,Homo sapiens,9606,eCLIP,HepG2,XPO5,ENCODE,ENCFF801OMV,narrowPeak,XPO5 eCLIP on human HepG2,1451531,ee795beb273c1ed9c1ad38e9cd250838
encode_12195,ENCFF842GQD.bed.gz,hg38,Homo sapiens,9606,DNase-seq,D721Med,,ENCODE,ENCFF842GQD,broadPeak,DNase-seq on human D721Med,1630806,ca5bc9bef90433c2aee270cab49d3f00
encode_12196,ENCFF611NKL.bed.gz,hg38,Homo sapiens,9606,DNase-seq,D721Med,,ENCODE,ENCFF611NKL,narrowPeak,DNase-seq on human D721Med,1176962,92e3bf2dc6878dc90508ca4e454dbc55
encode_12197,ENCFF833HZV.bed.gz,hg38,Homo sapiens,9606,DNase-seq,D721Med,,ENCODE,ENCFF833HZV,broadPeak,DNase-seq on human D721Med,1626177,b04ba9f61a8a446803a6f02f70064982
encode_12198,ENCFF204JAK.bed.gz,hg38,Homo sapiens,9606,DNase-seq,D721Med,,ENCODE,ENCFF204JAK,narrowPeak,DNase-seq on human D721Med,1177741,fdf71638584e1db2a900a093c2d8e1bc
encode_12199,ENCFF684NDR.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,CTCF,ENCODE,ENCFF684NDR,narrowPeak,CTCF TF ChIP-seq on human HEK293,7013770,560141ca76582b6fcdae4d22743795d6
encode_12200,ENCFF647ELH.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,CTCF,ENCODE,ENCFF647ELH,narrowPeak,CTCF TF ChIP-seq on human HEK293,7277866,43bef27a04cc1f0de1a385770a6384d6
encode_12201,ENCFF285QVL.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,CTCF,ENCODE,ENCFF285QVL,narrowPeak,CTCF TF ChIP-seq on human HEK293,685989,747544f69af436d2c8f775d1f3427866
encode_12202,ENCFF151CRB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,CTCF,ENCODE,ENCFF151CRB,narrowPeak,CTCF TF ChIP-seq on human HEK293,7036705,c041d6e65d849d4345d681942e138e1d
encode_12203,ENCFF726DPQ.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,CTCF,ENCODE,ENCFF726DPQ,narrowPeak,CTCF TF ChIP-seq on human HEK293,611515,3aceeeea6259026d400ac2328a80bd41
encode_12204,ENCFF886YGC.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,KLF1,ENCODE,ENCFF886YGC,narrowPeak,KLF1 TF ChIP-seq on human K562,6487146,f5973e2b6abbade620f990e3041cb8f8
encode_12205,ENCFF563YTX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,KLF1,ENCODE,ENCFF563YTX,narrowPeak,KLF1 TF ChIP-seq on human K562,6629776,5e71e7a7c7074e810460104cfa00a025
encode_12206,ENCFF344ZPO.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,KLF1,ENCODE,ENCFF344ZPO,narrowPeak,KLF1 TF ChIP-seq on human K562,7132314,ec43d4aa4a1a01a2d4c7ee508afbdbf7
encode_12207,ENCFF625FYY.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,KLF1,ENCODE,ENCFF625FYY,narrowPeak,KLF1 TF ChIP-seq on human K562,161924,730def495139aa5c7da20327109df3c8
encode_12208,ENCFF287GDT.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,K562,KLF1,ENCODE,ENCFF287GDT,narrowPeak,KLF1 TF ChIP-seq on human K562,219361,5540b0f0778d6cae2ffd4c7c9fe3f55c
encode_12209,ENCFF102APT.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,smooth muscle cell,H3K36me3,ENCODE,ENCFF102APT,narrowPeak,H3K36me3 Histone ChIP-seq on human smooth muscle cell,834133,4d3b7203bb51143cce2d89cb0f997f56
encode_12210,ENCFF442DLV.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,smooth muscle cell,H3K36me3,ENCODE,ENCFF442DLV,narrowPeak,H3K36me3 Histone ChIP-seq on human smooth muscle cell,2936992,2d747b788dee93107dc1b6b426cbac52
encode_12211,ENCFF469RJO.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,smooth muscle cell,H3K36me3,ENCODE,ENCFF469RJO,narrowPeak,H3K36me3 Histone ChIP-seq on human smooth muscle cell,3885391,d55f183aa15e7d34e9582b858c1a5ec1
encode_12212,ENCFF823OKF.bed.gz,hg38,Homo sapiens,9606,Histone ChIP-seq,smooth muscle cell,H3K36me3,ENCODE,ENCFF823OKF,narrowPeak,H3K36me3 Histone ChIP-seq on human smooth muscle cell,1215477,5ad391af2a82e75d86bfdbb853f08604
encode_12213,ENCFF116GNA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THAP11,ENCODE,ENCFF116GNA,narrowPeak,THAP11 TF ChIP-seq on human HepG2,6499975,30975d0a717a44e2ef878f5d2c4c9bbf
encode_12214,ENCFF059YKU.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THAP11,ENCODE,ENCFF059YKU,narrowPeak,THAP11 TF ChIP-seq on human HepG2,6468310,6a20a19084b34733ac9f622fa69f3535
encode_12215,ENCFF058MPA.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THAP11,ENCODE,ENCFF058MPA,narrowPeak,THAP11 TF ChIP-seq on human HepG2,6913793,d84bea5bb8b5b16e5a7ccc8d611a2c2f
encode_12216,ENCFF846OVB.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THAP11,ENCODE,ENCFF846OVB,narrowPeak,THAP11 TF ChIP-seq on human HepG2,629935,d3d3d7e7a73f8bd27ab90d20b57e54d1
encode_12217,ENCFF054TEP.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HepG2,THAP11,ENCODE,ENCFF054TEP,narrowPeak,THAP11 TF ChIP-seq on human HepG2,635606,23982e8d145d8688cec96f9f769c81d3
encode_12218,ENCFF201MWD.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF189,ENCODE,ENCFF201MWD,narrowPeak,ZNF189 TF ChIP-seq on human HEK293,652851,d2244b3cea1c9f94c7219f4431a64eb7
encode_12219,ENCFF646KAN.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF189,ENCODE,ENCFF646KAN,narrowPeak,ZNF189 TF ChIP-seq on human HEK293,7211043,387659b830b465aac9c6011bed762edc
encode_12220,ENCFF159RSM.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF189,ENCODE,ENCFF159RSM,narrowPeak,ZNF189 TF ChIP-seq on human HEK293,7005883,52a252e426805f61c23cad4c33929fa0
encode_12221,ENCFF613WKG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF189,ENCODE,ENCFF613WKG,narrowPeak,ZNF189 TF ChIP-seq on human HEK293,7340148,32f496babf0a324d745ef22a8ad24fb7
encode_12222,ENCFF919CRG.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF189,ENCODE,ENCFF919CRG,narrowPeak,ZNF189 TF ChIP-seq on human HEK293,559881,450c021439fd9074dd264b72e4d928c0
encode_12223,ENCFF824YMX.bed.gz,hg38,Homo sapiens,9606,TF ChIP-seq,HEK293,ZNF189,ENCODE,ENCFF824YMX,narrowPeak,ZNF189 TF ChIP-seq on human HEK293,734290,c8deb1d1374ddb8f500338af3d443b87
encode_12225,ENCFF914GHG.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF914GHG,broadPeak,DNase-seq on human middle frontal gyrus,1122305,1857819cd7a89615073c615f1abae027
encode_12226,ENCFF918ILU.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF918ILU,narrowPeak,DNase-seq on human middle frontal gyrus,757130,9ba824efd0c6eedd90e562e3dbd788e1
encode_12228,ENCFF207AJJ.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF207AJJ,broadPeak,DNase-seq on human middle frontal gyrus,1518937,03f4dae96e9ad14c021fd631caf0df2f
encode_12229,ENCFF285MQS.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF285MQS,narrowPeak,DNase-seq on human middle frontal gyrus,1029496,200a99e0ddb770bca18350bbab3cb7d2
encode_12230,ENCFF558BJA.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF558BJA,broadPeak,DNase-seq on human middle frontal gyrus,1055298,15fb5c35df80c453f84da333f621d8a7
encode_12231,ENCFF616OVD.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF616OVD,narrowPeak,DNase-seq on human middle frontal gyrus,720950,d868e7f03c41ecad47c02c0e3922f1dc
encode_12232,ENCFF037LVK.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF037LVK,broadPeak,DNase-seq on human middle frontal gyrus,1397627,5e0094a458cf4503797a39b1e1a36009
encode_12233,ENCFF991JQG.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF991JQG,narrowPeak,DNase-seq on human middle frontal gyrus,940384,ae9341f9c5f7b2d336d1950c0080557a
encode_12234,ENCFF227AEX.bed.gz,hg38,Homo sapiens,9606,DNase-seq,middle frontal gyrus,,ENCODE,ENCFF227AEX,broadPeak,DNase-seq on human middle frontal gyrus,1124134,1a8d921dbcf7ed828ab86d2827e94cd0
